word,freq
ANgio,2.0
body/,5.0
Fen/Phen,7.0
ESR/CRPs,2.0
HIPPA,5.0
afte4r,2.0
q30min,76.0
HISTO,1.0
STSGs,2.0
Thal/Dex,4.0
STREE,1.0
STTWC,42.0
rleft,3.0
LYmes,2.0
HIVAN,14.0
STThS,1.0
d3/14,12.0
autoSCT,35.0
STTUS,1.0
gaggy,1.0
Hematoma/,23.0
UNITIL,1.0
bolux,9.0
UPRBCS,1.0
gait/,4.0
gaint,2.0
ttube,14.0
bopsy,3.0
zosy,10.0
zosn,3.0
zoyn,3.0
zpac,5.0
boood,2.0
gaiac,7.0
boold,2.0
borad,33.0
botle,1.0
botox,88.0
bouls,13.0
NORNAL,1.0
garft,2.0
Flexion/,2.0
Hypoxia/,47.0
SUBCU,1.0
SUBCL,4.0
ENT/resp,1.0
Palpable/,3.0
rlung,2.0
STent,3.0
tube/,47.0
gauic,22.0
deSATed,1.0
APCKD,3.0
Care/End,1.0
CXRAy,17.0
CXRAY,124.0
tugor,2.0
pO2/FIo2,1.0
AutoPEEP,17.0
INitally,1.0
REDUSE,1.0
CXRay,180.0
CXRx2,7.0
cREAT,2.0
AccuLink,4.0
Daily/prn,2.0
SURAL,1.0
q8hour,53.0
tumer,13.0
tumbs,3.0
APNEA,1059.0
HOLTER,12.0
t/e/d,30.0
DNR/DNI/,5.0
SUSPN,3.0
turbt,17.0
turn/,27.0
d4/10,5.0
APPTS,2.0
W/return,5.0
Is&Os,7.0
Beer/day,1.0
t/l/s,14.0
tuvbe,4.0
QOTHER,1.0
DVT/Left,2.0
Is/Os,429.0
Acidosis/,3.0
pedel,3.0
Fib/Tach,4.0
pecho,3.0
pecid,2.0
rmove,1.0
Amp/gent,1.0
TakoSubo,1.0
peep/,554.0
SVC/R,7.0
peerl,9.0
TRACNG,4.0
SVDx2,1.0
DobHoff,13.0
LIMTED,1.0
t/u/p,2.0
peged,67.0
renal/PD,4.0
PSV/CPAP,155.0
Ab/pelvis,16.0
Ab/pelvic,13.0
peice,6.0
pelvi,29.0
RECOMB,75.0
TRAING,4.0
pelic,9.0
peliv,3.0
SHEENT,1.0
ikely,52.0
pento,17.0
penuo,4.0
CXray,375.0
pg/ml,33.0
SVO2s,74.0
R/C/W,2.0
TRAUMS,1.0
CTChest,1.0
perrl,156.0
persi,5.0
percs,17.0
perf/,5.0
/LFTs,8.0
perll,1.0
perio,24.0
perip,79.0
AutoPeep,7.0
Improved/,2.0
dysfu,2.0
AM/250mg,1.0
R/G/C,3.0
R/G/M,75.0
R/G/m,1.0
AR/AS,2.0
rnage,10.0
d5/10,2.0
d5/12,24.0
rneal,13.0
STUDIES/,1.0
ETOH/tob,28.0
AR/MR,121.0
pevis,5.0
TRAUAM,3.0
APnea,3.0
pevic,10.0
UNILAT,6690.0
scan/MRi,1.0
scan/MRI,10.0
d51/2,209.0
rhythn,12.0
rhytym,9.0
R/M/U,3.0
R/M/G,20.0
QNOON,30.0
NPO/Sips,5.0
R/R/R,3.0
R/R/W,507.0
R/R/G,3.0
Fent/vers,5.0
HLADR,1.0
ALEART,1.0
ORIFleft,1.0
PltCt,2.0
Chest/CT,6.0
TPN/picc,1.0
BOGATA,1.0
@150ml/hr,11.0
R/W/C,5.0
ARAES,2.0
QMONTH,14.0
twave,57.0
HLIVF,26.0
ARDS/,13.0
ildly,2.0
PSV/Cpap,52.0
OG/NG,82.0
JTUBE,14.0
RYTHUM,1.0
ileas,1.0
ileac,46.0
Abd/chest,19.0
AREDs,2.0
AREDS,8.0
braod,39.0
Cocaine/,1.0
ALKphos,1.0
EpiPens,2.0
rhyhtm,19.0
brday,1.0
twina,2.0
ilius,66.0
twith,8.0
twide,2.0
EcASA,5.0
twhen,1.0
WIEGHT,3.0
breat,100.0
REFULX,1.0
breas,2.0
breah,4.0
QODay,3.0
loss/FTT,3.0
rhymth,25.0
AS/AR,28.0
/MICU,3.0
brigh,6.0
brige,4.0
AS/TR,10.0
AS/MS,34.0
briut,4.0
ARPKD,1.0
GUMMIE,1.0
AROUN,5.0
rods/,3.0
rhyrhm,7.0
rodes,3.0
ilues,12.0
roght,12.0
ARTIC,31.0
Po/NG,6.0
Po/IV,16.0
kuday,1.0
UPSIZE,1.0
roled,2.0
HAZMAT,1.0
QP/QS,216.0
/MRSA,3.0
t3/t4,3.0
bruis,6.0
200/300mg,5.0
QNoon,1.0
NeckL,4.0
Ua/urine,1.0
waill,1.0
wains,5.0
VANCO,178.0
roomm,6.0
rooma,2.0
room/,1.0
rooom,8.0
NoMurmur,1.0
0/7th,3.0
wall/,10.0
walll,15.0
wanna,16.0
wamth,2.0
walso,1.0
ASAec,1.0
VATER,5.0
VATTS,1.0
VATS/,15.0
k/cal,1.0
roudn,2.0
txfer,33.0
warma,5.0
warm/,25.0
JTube,51.0
ASCVD,14.0
the80s,1.0
stageIII,2.0
wasrm,1.0
wasll,23.0
wasnt,28.0
PNA/resp,3.0
JPoutput,1.0
wasin,2.0
PSurgHx,2.0
SXNED,7.0
Percocet/,10.0
wavew,4.0
QTHURS,1.0
txing,18.0
imits,6.0
k/mag,14.0
PErclose,1.0
NSVtach,1.0
immed,142.0
QOday,1.0
rpair,5.0
rpaid,16.0
@100ml/hr,7.0
DENSPM,1.0
AT/NC,8.0
imput,55.0
VBACs,1.0
impro,10.0
rpeat,15.0
bu/cy,1.0
ASSOC,22.0
1500mg/m2,1.0
ASSIT,11.0
600/400mg,4.0
UNKOWN,11.0
wbc/7,1.0
TUES/FRI,1.0
rpior,6.0
Changes/,1.0
phaco,1.0
rport,2.0
I/AVL,27.0
gente,1.0
gent/,4.0
genta,131.0
mEq/L/hr,13.0
genly,1.0
pharm,295.0
FEV1=,5.0
FEV1%,2.0
inact,12.0
Pending/,5.0
inall,1.0
inake,8.0
VAnco,106.0
pheos,2.0
incld,5.0
inchs,2.0
ATACH,1.0
kvoed,2.0
unitsFFP,4.0
incre,26.0
wd/wn,1.0
Labs/CXR,2.0
SerumCK,1.0
indur,4.0
inher,1.0
inhal,12.0
infor,8.0
phlem,13.0
infxs,17.0
infxn,1235.0
phose,13.0
inine,1.0
po/GTube,1.0
phono,2.0
phoph,1.0
IIa/IIIb,1.0
inhis,4.0
EGD/flex,11.0
ATIII,38.0
HNPCC,1.0
ATIAL,3.0
injxn,13.0
injuy,3.0
800/160mg,5.0
innad,1.0
x7days,86.0
innom,4.0
ip/op,1.0
inmid,3.0
SputumCX,4.0
CTSCAN,12.0
SputumCx,37.0
inout,9.0
type/,20.0
intke,2.0
intil,18.0
inthe,139.0
inteh,8.0
integ,16.0
intak,2.0
intac,8.0
q15minutes,12.0
intot,16.0
intol,13.0
physi,1.0
nb/nb,8.0
insom,3.0
inury,17.0
Good/fair,1.0
TIDPRN,1.0
FFPX2,2.0
FFPx2,7.0
FFPx1,8.0
piccs,10.0
wchih,7.0
I/aVL,18.0
150/300mg,3.0
HOCOM,6.0
HOCUM,4.0
I/avL,5.0
ioban,202.0
FROTAL,2.0
INSP/EXP,1.0
IvTPA,2.0
50mcg/1ml,1.0
ATach,24.0
pilll,1.0
antiHTNs,43.0
MADIT,19.0
bucal,8.0
pink/,13.0
HOME/,1.0
pk/yr,49.0
T2/Flair,34.0
nadar,4.0
f/c/ns/wt,2.0
piont,3.0
/PEEp,6.0
/PEEP,18.0
EtOHism,51.0
TriCity,4.0
piror,23.0
MALIG,9.0
buits,7.0
ional,21.0
EUS/ERCP,5.0
MAOIs,1.0
iopsy,1.0
nc/at,47.0
name/,11.0
bumax,1.0
Calcium/,7.0
PermCath,66.0
MedAlert,4.0
Pr/Cr,5.0
nasla,4.0
b/hep,2.0
nasel,15.0
nares,1899.0
narow,3.0
narcs,209.0
nausa,24.0
nause,71.0
WBC/diff,19.0
QOmonth,5.0
nauea,3.0
MAXED,1.0
NPO/Tube,47.0
b/l/d,12.0
b/min,2.0
INCLUD,40.0
TSH/Free,13.0
hyperNA,8.0
hyperTG,1.0
CTchest,2.0
Headache/,6.0
feeds/PO,8.0
Na/fluid,5.0
time/INR,6.0
qM/Th,1.0
NiPPV,17.0
AICD/PPM,23.0
TPN/tube,13.0
bveen,1.0
Dextrose/,12.0
VII/VIII,44.0
AVNRT,806.0
Levaquin/,1.0
HCV/etoh,18.0
weak/,4.0
weaed,11.0
nd/nt,9.0
TRIGLY,1.0
AVRNT,27.0
nebs/ABX,1.0
Epo/iron,1.0
weans,219.0
weant,9.0
weand,6.0
weane,68.0
week/,10.0
weekl,2.0
weekd,2.0
weeke,4.0
weeka,3.0
weeek,11.0
weely,3.0
weell,1.0
weens,2.0
weght,2.0
wegde,6.0
FEVI/FVC,1.0
weeze,2.0
weiht,2.0
wehre,3.0
Overdose/,1.0
NSCLung,6.0
PICCline,7.0
wekly,1.0
VF/VT,95.0
VENTI,10.0
wened,22.0
wends,2.0
well/,24.0
welll,59.0
wella,3.0
nebs/MDI,11.0
VERTS,3.0
AdenoCa,5.0
AdenoCA,23.0
werew,2.0
werer,6.0
weren,23.0
wered,2.0
W&W/O,27647.0
ChemoTx,1.0
ChemoRx,9.0
MCG/M,3.0
HR/bp,24.0
HR/BP,750.0
HR/Bp,5.0
HR105,89.0
HR108,2274.0
HR102,13.0
HR103,24.0
HR104,18.0
HR100,13.0
HR116,9.0
HR117,5.0
HR119,1.0
HR112,11.0
HR113,3.0
HR115,6.0
HR110,27.0
HR111,9.0
HR129,1.0
HR126,18.0
HR120,5.0
HR134,1.0
HR130,3.0
HR132,2.0
HR144,1.0
wewre,3.0
DPatient,1.0
PreOP,3.0
PreOp,21.0
is/os,4.0
VRE/MRSA,59.0
MD/NP,9.0
Ins/Outs,40.0
MD/RN,19.0
nebs/INH,4.0
QTHUR,145.0
AVnRT,9.0
gicen,10.0
BOLLUS,78.0
Pink/red,11.0
gievn,7.0
rtery,12.0
rthis,3.0
FIO2s,7.0
FIO2=,2.0
FIO2/,9.0
Pt/OT,17.0
VFFTC,2.0
50/250mcg,1.0
MCV85,1.0
OOChair,5.0
FIRDA,10.0
plama,1.0
plan/,7.0
plase,30.0
ProtC,1.0
plave,5.0
plasy,5.0
plast,16.0
plats,147.0
plazo,1.0
plaed,6.0
rv/lv,1.0
placd,11.0
@10AM,6.0
pleae,83.0
QTUES,148.0
Regular/,32.0
OLIGO,2.0
@11AM,4.0
DAIKY,1.0
plcae,3.0
plced,14.0
NSCLUng,3.0
pleur,32.0
pleth,923.0
DESATS,39.0
plent,1.0
Soft/ND/,1.0
eaily,8.0
plian,4.0
NovaLog,3.0
givin,13.0
givem,8.0
gived,25.0
Ca/Cr,1.0
giuac,43.0
Ca/Mg,2.0
OM1/2,4.0
givrn,2.0
givne,69.0
rthymn,5.0
OM/PL,2.0
qNOON,3.0
eaned,8.0
ealry,13.0
x15minutes,4.0
PO/Gtube,1.0
AXILL,4.0
MDI/nebs,10.0
eated,15.0
easil,4.0
Allergy/,6.0
nding,2.0
pluse,7.0
iron/,10.0
rubs/,19.0
plugg,6.0
rubor,61.0
PhotoRx,3.0
QUIAC,11.0
irrge,4.0
rught,3.0
ecASA,5.0
PT/OT/ST,8.0
PT/OT/SW,7.0
Head/face,5.0
irway,1.0
Distress/,27.0
q6hour,247.0
HD6/POD5,1.0
rulle,1.0
youre,2.0
yound,2.0
FK506,144.0
wgich,3.0
CaGlu,20.0
q10min,2.0
VAXCEL,2.0
DBILI,12.0
CAP/COPD,2.0
r/g/r,15.0
r/g/m,62.0
Etoh/HCV,3.0
QTues,1.0
INFLAM,17.0
ON/12,1.0
Soft/non,1.0
Liquids/,1.0
ische,7.0
Dyspnea/,18.0
eblow,2.0
po/IV,61.0
po/IM,1.0
po/NG,27.0
r/m/u,1.0
r/m/g,125.0
Psych,4234.0
pmns/,1.0
po/pr,97.0
po/pg,85.0
neart,5.0
MEDS/,2.0
neack,1.0
po/iv,216.0
po/ng,79.0
po/SL,1.0
po/PR,6.0
po/PG,2.0
byass,5.0
r/r/w,108.0
r/r/g,8.0
neded,26.0
r/out,506.0
r/oed,3.0
neck/,28.0
necka,1.0
nebs/,47.0
nebss,1.0
islow,1.0
N/V/Pain,1.0
neeed,53.0
neede,72.0
needd,8.0
needa,1.0
isnot,6.0
MELAS,48.0
Response/,9.0
ua/cx,6.0
negat,8.0
EXTRAV,4.0
/TIME,1.0
250/50mcg,16.0
MEN2A,1.0
MEN2B,1.0
neice,356.0
LH/Dizzy,1.0
r/w/r,28.0
Hemo/onc,2.0
isses,6.0
rvedp,11.0
US/Liver,3.0
HSVII,2.0
whate,1.0
AntiHTN,3.0
isues,8.0
issvg,5.0
issus,5.0
f/c/n/v/d,17.0
ng/dl,4.0
QDinner,2.0
nemia,2.0
ng/ml,12.0
L/Min/M2,1.0
MERCI,176.0
gm/15,6.0
nepho,2.0
whcih,99.0
Alb/Atrv,7.0
Alb/Atro,8.0
MESNA,12.0
Hand/Arm,1.0
afterMN,3.0
neoro,57.0
poBID,2.0
whent,13.0
whenb,1.0
gm/kg,46.0
gm/hr,3.0
neruo,45.0
wheez,9.0
gm/24,1.0
mvr/CABG,3.0
WoundVac,2.0
ecasa,8.0
neted,1.0
bythe,3.0
ecame,3.0
ecent,11.0
ecept,4.0
whith,23.0
whihc,23.0
whidh,5.0
whick,12.0
whiel,24.0
whild,2.0
whilt,1.0
neuor,23.0
neuro,73800.0
RiteAid,1.0
neutr,3.0
neuto,3.0
neuta,1.0
whlie,14.0
whlle,1.0
ARDS/PNA,28.0
itact,10.0
pnemo,16.0
pneuo,1.0
DBili,87.0
nexst,1.0
itake,3.0
RELEIF,34.0
echo/,8.0
echos,374.0
echop,1.0
WBCcount,1.0
whoch,20.0
whoed,5.0
ACITES,2.0
iters,28.0
ACITVE,1.0
Fall/jump,1.0
ecoli,455.0
Rifampin/,1.0
pnone,1.0
SATBLE,2.0
ition,1.0
AntiTPO,4.0
HTLV2,2.0
HTLV1,8.0
LAD/diag,5.0
OPTHAL,1.0
TA/GS,1.0
BariMaxx,26.0
iv/hr,1.0
TotProt,396.0
QWEEK,35.0
iv/po,39.0
ectal,3.0
poTID,15.0
rwave,9.0
ectoy,5.0
care/DNR,4.0
VPShunt,2.0
MG/DL,39.0
VIARL,1.0
Call/Fax,1.0
VIDIO,2.0
ittle,2.0
100mg/650,4.0
DDAVP,1574.0
OOBTC,34.0
widel,1.0
FLOW/,3.0
poace,3.0
edama,9.0
wifes,38.0
low90s,4.0
wierd,1.0
wiill,23.0
wihte,1.0
wihch,4.0
wihle,5.0
wihin,2.0
poast,6.0
PulmHTN,13.0
TACHY,43.0
podis,45.0
podus,52.0
edeme,33.0
wiith,25.0
A/O3,2.0
edena,1.0
edems,3.0
edege,1.0
A/VH,1.0
edeam,69.0
DCing,25.0
MVrepair,45.0
willl,96.0
willc,1.0
TACRO,7.0
wilth,8.0
poitn,3.0
wioll,5.0
wioth,49.0
TAH/R,1.0
poing,2.0
uable,32.0
edima,1.0
Hand/leg,1.0
P1/P2,11.0
OP/NP,34.0
poned,16.0
wishs,3.0
DI/SIADH,15.0
Lethargy/,3.0
wirse,12.0
wirst,39.0
edmea,56.0
polic,4.0
polps,6.0
poops,1.0
wiull,1.0
pooor,10.0
wityh,35.0
pooly,7.0
witin,27.0
witih,85.0
witll,6.0
StageIV,1.0
with/,31.0
witht,22.0
withs,13.0
withn,29.0
withj,9.0
withh,36.0
withi,23.0
withg,8.0
withd,7.0
witha,106.0
witgh,6.0
witrh,13.0
witth,15.0
edose,2.0
DDVAP,39.0
EnRhythm,3.0
wiwth,23.0
poral,14.0
poprn,1.0
poqam,1.0
potop,2.0
ANURIC,48.0
potal,17.0
B/C/EtOH,14.0
possi,33.0
autoPEEP,149.0
ngiht,23.0
q30minutes,6.0
QWeek,44.0
exam/CXR,27.0
ivTPA,29.0
AAIR,2.0
DopHoff,1.0
AAOX,4.0
AAOx,44.0
MSTEMI,2.0
ABD/,5.0
ABCD,1.0
ABCs,10.0
ABDL,1.0
ABGS,204.0
ABGs,9016.0
ABHR,4.0
ABIs,260.0
ABNL,10.0
ABPA,59.0
AAox,1.0
ABRs,1.0
ABVD,131.0
ABX/,6.0
AAx3,6.0
ABXs,491.0
ACAS,1.0
ACAs,51.0
ACE/,22.0
ACDF,381.0
ACEI,3797.0
ACEi,2241.0
ACID,3565.0
ACHS,233.0
ABgs,12.0
ACLA,3.0
ACLS,609.0
ACLs,1.0
ACOG,1.0
ACNS,1.0
ACNP,1.0
ACOM,831.0
ACON,8.0
ACOm,1.0
ACS/,21.0
ACTH,240.0
UNSPUN,11.0
ABxs,4.0
ADAT,2292.0
ADCs,2.0
ADDL,1744.0
ADEQ,1.0
ADHD,355.0
AChR,17.0
ADL/,4.0
ADLS,469.0
ADLs,2465.0
ACom,87.0
AECB,2.0
AEDS,3.0
AEDs,320.0
copd/ILD,2.0
ADls,5.0
AERU,2.0
AERS,2.0
yrold,16.0
AFB/,12.0
AFBs,101.0
AFDC,1.0
AFIB,2363.0
AFIb,41.0
AFOF,11.0
AFOS,2.0
AFOs,3.0
AFPs,1.0
AFSF,9.0
DDaVP,5.0
DEBRI,2.0
AGEP,17.0
AFeb,10.0
AFiB,9.0
AFib,5797.0
AGMA,88.0
AGUS,1.0
DDavp,1.0
DECUB,974.0
ProTime,1.0
RENALY,2.0
OPCAB,30.0
AICD,4244.0
AICA,75.0
AIDS,1284.0
AIDP,7.0
AIDC,3.0
AIHA,72.0
AION,3.0
BUN/crea,41.0
DEFIC,4.0
AIVR,201.0
AIVr,1.0
AKAs,6.0
AKIN,2.0
ALCS,3.0
ALFA,82.0
ALKP,80.0
ALKp,8.0
ALLO,31.0
AM/9,1.0
AM/6,2.0
AM/1,1.0
AM/2,4.0
ALND,14.0
AM/q,1.0
ALOS,6.0
ALPS,1.0
ALST,1.0
ALSP,1.0
ALTs,14.0
PCN/ceph,1.0
AMIO,92.0
AMIo,1.0
ALkP,1.0
AMLs,69.0
eeded,7.0
QMWFSU,3.0
AMPS,18.0
AMPL,2.0
AMPI,1.0
AMRS,1.0
AMS/,1.0
AMTS,44.0
ANAL,97.0
ANAs,1.0
ANCA,1171.0
ANBX,325.0
ANCs,129.0
ANCa,2.0
DEJAR,1.0
AMio,28.0
B/LE,4.0
NoJVD,2.0
AMls,8.0
B/UE,2.0
AMrs,2.0
AOCD,257.0
AODM,31.0
ANbX,1.0
OPION,3.0
AOX3,281.0
APAP,1123.0
APBS,2.0
APCs,235.0
APBs,55.0
APCU,2.0
APEX,36.0
APKD,3.0
IVdrugs,1.0
APLS,41.0
APLA,29.0
APML,567.0
APPT,124.0
APPL,10.0
APRV,830.0
APTT,28.0
AOx3,1383.0
AOx0,19.0
APbs,1.0
ivabx,14.0
la/lv,1.0
ARAC,3.0
ARCH,236.0
ARBS,4.0
ARBs,48.0
ARF/,41.0
ARDS,19366.0
ARDs,233.0
P2/P3,9.0
DF/PF,31.0
ARMS,67.0
AROM,139.0
ARVC,21.0
ARVD,20.0
ARVs,66.0
ASA/,192.0
ASAP,684.0
ASD/,21.0
ASCA,2.0
ASAs,2.0
ASAp,1.0
ASCT,7.0
ASDs,8.0
ASHD,1.0
ASIS,11.0
ASMI,47.0
ASRs,7.0
ASST,4.0
AST/,9.0
ASTs,4.0
ASVD,3.0
ATCH,4.0
ATBX,3.0
ATBx,34.0
ATKE,1.0
ATLS,11.0
ATLL,9.0
ATMS,2.0
ATMs,8.0
ATNC,2.0
ATRA,532.0
pr/cr,9.0
ATTN,26.0
ATTG,3.0
ATTg,1.0
ATVs,1.0
TBIli,1.0
AUSC,1.0
AUTO,70.0
pplan,1.0
TBILI,63.0
AVBD,3.0
AVIR,11.0
OptiVol,3.0
DESAT,55.0
AVMS,24.0
AVMs,795.0
AVR/,152.0
AVRT,44.0
AVSS,416.0
AWOL,4.0
AXRs,10.0
DETOX,12.0
ubits,2.0
ppoor,5.0
ppost,5.0
Amox/clav,5.0
G/CSF,2.0
ASHTMA,1.0
UNTILL,6.0
Suction/,1.0
BARB,1.0
BASO,1.0
REassess,1.0
ivtPA,1.0
BBO2,7.0
BCAA,1.0
BCCA,7.0
BCBS,11.0
BCCs,8.0
BCL2,9.0
BCL1,6.0
BCNU,1.0
Aand,3.0
BCUG,1.0
BCX2,97.0
BCXS,5.0
BCXs,10.0
AbdL,2.0
Abde,1.0
Abgs,255.0
Abif,1.0
Abnl,39.0
BCx2,91.0
G/M/R,3.0
BCxs,68.0
Abxs,14.0
BDZs,3.0
BEAM,568.0
AceI,47.0
Acei,11.0
AchR,3.0
ivtpa,7.0
Acis,1.0
Acom,81.0
BETA,424.0
BEST,99.0
Acut,4.0
Adat,5.0
Addl,23.0
Adeq,260.0
Admn,4.0
HepaCoat,1.0
300cc/q4h,3.0
BHCG,8.0
Afeb,764.0
Afib,22555.0
Afin,8.0
q15min,61.0
Afte,5.0
BIBA,466.0
BIDx,1.0
BILI,105.0
BITE,9.0
prBCs,3.0
wkend,17.0
G/R/M,1.0
BIli,9.0
BKAs,104.0
BLBS,15.0
BLCx,1.0
BLDG,81.0
BLEs,246.0
BLLE,28.0
BLOO,8.0
Back/neck,3.0
BMBs,1.0
BMBX,16.0
BMBx,193.0
BMPs,2.0
SurgiSIS,1.0
BMSs,22.0
BMTx,43.0
BMX3,1.0
BMX2,6.0
BMX1,4.0
Prox/Mid,2.0
C/DI,1.0
BMbx,14.0
wking,1.0
AlkP,96.0
efect,32.0
Alkp,11.0
Alka,5.0
Allo,54.0
Alll,3.0
C/Os,23.0
Alow,2.0
Alot,1.0
BNPs,23.0
Alos,17.0
SurgiSis,3.0
BMx6,1.0
BMx4,6.0
BMx3,16.0
BMx2,48.0
BMx1,43.0
BNZs,2.0
TIAs/CVA,5.0
BODY,687.0
Amio,5333.0
BOLD,34.0
Amls,2.0
BOOS,1.0
BOOP,1145.0
BOOD,2.0
TCELL,1.0
Ampi,12.0
Amts,198.0
BPAP,208.0
BPAD,9.0
AoCD,5.0
effor,27.0
Anca,2.0
Anbx,162.0
Anio,4.0
BPPV,62.0
BPPs,4.0
AoVA,43.0
Antx,1.0
BPVV,1.0
AoVR,22.0
BPof,1.0
BRBP,180.0
Apap,57.0
BRCM,1.0
BRCA,94.0
BRBR,8.0
BRCa,9.0
Apcs,2.0
Apha,1.0
BRPR,24.0
Appx,11.0
Appt,100.0
Appr,9.0
Appl,8513.0
Aprv,3.0
BSAg,1.0
NonST,3.0
MICU/,9.0
BSX4,11.0
OPnce,1.0
TCHol,1.0
AraC,17.0
Arac,3.0
AsAo,1.0
Ards,36.0
BTKR,2.0
BSx4,63.0
BUEs,129.0
BUN9,1.0
BULs,5.0
BUN/,237.0
BUMC,6.0
Aslo,5.0
BUSB,3.0
Asst,13.0
Assc,1.0
TBili,1355.0
Asym,1.0
Atbx,3.0
AtrA,4.0
Atra,32.0
Attn,22.0
Attg,59.0
Atte,1.0
Attd,3.0
Ausc,1.0
nidal,5.0
Aute,3.0
Warm/cold,3.0
efore,3.0
AxOx,1.0
EtOH/HCV,68.0
BZDs,58.0
Axix,1.0
EtOH/Hep,13.0
niddm,22.0
IIbIIIa,3.0
nigth,10.0
ue/le,116.0
ECHO/EKG,13.0
ucler,36.0
goald,1.0
goal/,5.0
Vaginal/,2.0
QSunday,13.0
CA99,4.0
CABB,5.0
CACD,3.0
CABX,22.0
CABS,2.0
CABP,2.0
CABG,68234.0
CABD,30.0
CAD/,82.0
CABg,72.0
CADs,1.0
CAGE,22.0
CALM,5.0
CALL,2577.0
CALF,207.0
CAP/,2.0
CANS,1.0
CAPE,2.0
CAPD,47.0
CAPS,49.0
CARE,7182.0
CARD,169.0
CARB,10.0
CAST,21.0
CASH,1.0
CASE,72.0
CATJ,1.0
CATH,15455.0
CATB,5.0
CAVE,2.0
goeal,3.0
CBAG,17.0
CBCs,220.0
CAbg,11.0
CBCd,1.0
CBDE,22.0
CBGs,187.0
CAth,10.0
+GRAM,2.0
MScontin,18.0
CCAM,76.0
CCBs,35.0
Bact,549.0
MIRCO,2.0
labls,5.0
lable,2.0
CCML,1.0
CD20,109.0
CCPD,3.0
CD19,38.0
CD15,23.0
CD14,9.0
CD13,7.0
CD10,107.0
CD30,38.0
CD25,3.0
CD23,21.0
CD41,1.0
CD40,13.0
CD38,7.0
CD34,56.0
CD33,11.0
CD45,29.0
CCRT,13.0
CD43,6.0
CD64,6.0
CD61,1.0
CCU/,71.0
CD59,4.0
CD57,2.0
CD56,13.0
CD55,7.0
Baso,350.0
CD68,34.0
BcAb,2.0
SatsL,1.0
CDIF,1.0
CDIP,2.0
CEAs,29.0
nippv,18.0
CDif,26.0
CEPT,4.0
CEWA,1.0
goign,8.0
RENAL/GU,1.0
CFTR,12.0
labs/,56.0
CFUs,30.0
CEx3,12.0
G1/P1,1.0
G1/P0,19.0
nirto,8.0
MIVFs,1.0
Beri,43.0
Bere,1.0
CellCep,10.0
CH50,30.0
CHAP,3.0
CHEM,236.0
CHIP,3.0
CHMC,20.0
HemePath,1.0
CHOP,566.0
CHOL,40.0
laert,14.0
CICU,114.0
CIDP,74.0
CIFF,1.0
CIGS,6.0
CHem,2.0
nitus,4.0
CIMV,86.0
CIPD,11.0
CIRC,26.0
gonna,20.0
CIWA,18719.0
CIVU,3.0
CIWa,5.0
nited,1.0
plcmnt,18.0
nitic,8.0
good/,1.0
CK20,41.0
CKD5,28.0
CKD4,24.0
CKD3,1.0
CKDz,1.0
x5days,76.0
q4days,8.0
CKIT,1.0
CKMB,53667.0
CKMb,2.0
BilT,2.0
CKMG,1.0
Bilt,3.0
Bili,2115.0
CL99,2.0
CL98,2.0
nivel,3.0
CLAD,1.0
CLBP,3.0
REPARI,1.0
CLIQ,4.0
CLIP,88.0
CLIN,1.0
CLIA,15.0
CKmb,4.0
REPAET,2.0
laisx,47.0
goood,3.0
CMAP,3.0
BlCx,29.0
CMML,72.0
DAILIY,3.0
CMRI,2.0
gorss,1.0
Blah,2.0
BmBX,1.0
BmBx,8.0
prexa,1.0
CNII,29.0
CNNA,2.0
Blod,16.0
Bloo,2.0
CNSD,86.0
CNTS,9.0
CNVI,23.0
ORHTO,3.0
CNXI,2.0
COAG,3132.0
preop,5931.0
preps,9.0
CODP,43.0
ORIFs,6.0
COHb,1.0
COLI,1948.0
COLD,83.0
COMP,118.0
COMM,7.0
COME,30.0
COMB,4.0
COMA,87.0
CONT,220.0
CONS,256.0
CONN,3.0
CONJ,5.0
COND,1.0
CONC,4.0
COPP,2.0
COPE,4.0
COPD,49000.0
CORE,221.0
COPd,12.0
GI/LIVER,1.0
CPAP,41601.0
CPAp,23.0
ANSAIDs,1.0
CPDR,6.0
PEs/DVTs,20.0
COhb,1.0
CPKs,280.0
CPMR,1.0
gound,20.0
lanks,1.0
CPMs,1.0
CPOD,69.0
COnt,13.0
CPPS,2.0
CPPD,69.0
CPPs,15.0
CPSA,9.0
wn/wd,1.0
lanus,6.0
CPaP,11.0
CPap,115.0
DAILYI,2.0
Bood,19.0
CRAO,1.0
Bpap,12.0
CRET,1.0
OS/OD,2.0
CRIT,78.0
prizm,2.0
CRNA,1.0
gowth,3.0
CRPS,3.0
CRPP,12.0
CRPs,3.0
CRRT,19142.0
CRRt,37.0
CRTx,15.0
goven,21.0
priot,86.0
BrCA,15.0
prioe,3.0
priod,4.0
BrCa,16.0
CSFs,1.0
priro,51.0
CSXN,3.0
pried,4.0
CTA/,12.0
CTAN,1.0
CTAL,1.0
CTAB,9793.0
lasat,1.0
BsAg,3.0
CTAb,63.0
pt/RN,2.0
CTAP,240.0
CTCL,18.0
CTAs,55.0
lasic,43.0
lasiz,4.0
lasiv,1.0
lasis,9.0
CTLS,65.0
pt/CT,2.0
CTOH,86.0
CTPE,14.0
CTPA,258.0
chest/CT,14.0
Bros,5.0
CSxn,1.0
TChol,15.0
CTab,1.0
lareg,15.0
